date;code;n_events;tone_sum;tone_cnt;n_14;n_17;n_18;n_19;n_20
2023-03-11;NI;2805;-4069.499514080403;2805;60.0;98.0;71.0;111.0;0.0
2023-03-11;PK;1551;-4942.510094444645;1551;21.0;90.0;48.0;101.0;0.0
2023-03-11;RS;3239;-10497.230075617706;3239;36.0;97.0;58.0;421.0;1.0
2023-03-11;TW;342;-586.3294473752176;342;1.0;4.0;2.0;6.0;0.0
2023-03-11;UP;2712;-8400.549391209928;2712;16.0;64.0;62.0;436.0;1.0
2023-03-11;US;26115;-56373.49478446571;26115;189.0;1850.0;456.0;1533.0;4.0
2023-03-12;GM;853;-1728.0622868996047;853;10.0;32.0;11.0;55.0;0.0
2023-03-12;IS;3014;-11768.271202396558;3014;133.0;88.0;84.0;523.0;6.0
2023-03-12;NI;2923;-5789.015616507686;2923;20.0;207.0;61.0;201.0;1.0
2023-03-12;PK;1251;-3085.874767976601;1251;15.0;62.0;43.0;94.0;0.0
2023-03-12;RS;2857;-9112.663730377755;2857;31.0;143.0;33.0;388.0;1.0
2023-03-12;TW;276;-430.5052002636959;276;0.0;1.0;0.0;6.0;0.0
2023-03-12;UP;2218;-7481.929563878599;2218;29.0;71.0;35.0;443.0;3.0
2023-03-12;US;19472;-39713.95613265524;19472;173.0;1149.0;257.0;1099.0;6.0
2023-03-13;GM;1593;-1590.4414713020506;1593;4.0;55.0;16.0;37.0;0.0
2023-03-13;IS;3270;-10798.828856774306;3270;122.0;146.0;70.0;322.0;11.0
2023-03-13;NI;3238;-5025.979130988131;3238;31.0;100.0;60.0;225.0;0.0
2023-03-13;PK;1809;-5399.9135132207375;1809;42.0;113.0;29.0;191.0;0.0
2023-03-13;RS;5841;-18432.68084427397;5841;61.0;235.0;102.0;657.0;2.0
2023-03-13;TW;583;-616.940811936478;583;6.0;3.0;1.0;12.0;0.0
2023-03-13;UP;4382;-14637.01090114516;4382;23.0;126.0;100.0;638.0;2.0
2023-03-13;US;34210;-62518.70440839737;34210;237.0;1886.0;453.0;1833.0;2.0
2023-03-14;GM;1629;-2318.166198479051;1629;19.0;56.0;16.0;74.0;0.0
2023-03-14;IS;2944;-8741.545938013918;2944;94.0;109.0;53.0;259.0;8.0
2023-03-14;NI;3363;-3634.656626364598;3363;23.0;169.0;70.0;89.0;0.0
2023-03-14;PK;2306;-6833.471943572354;2306;63.0;185.0;46.0;267.0;0.0
2023-03-14;RS;6211;-23532.230616545155;6211;77.0;243.0;106.0;646.0;4.0
2023-03-14;TW;626;-429.39811560868384;626;5.0;6.0;2.0;18.0;0.0
2023-03-14;UP;4841;-16173.065241096165;4841;43.0;170.0;100.0;604.0;0.0
2023-03-14;US;41435;-81665.82640024576;41435;349.0;2329.0;645.0;2095.0;4.0
2023-03-15;GM;2062;-3420.5805166961586;2062;74.0;62.0;18.0;72.0;0.0
2023-03-15;IS;3304;-9197.691871591687;3304;123.0;114.0;62.0;251.0;4.0
2023-03-15;NI;3434;-2668.251621254679;3434;33.0;114.0;26.0;152.0;0.0
2023-03-15;PK;2227;-8149.848950644275;2227;80.0;190.0;63.0;256.0;0.0
2023-03-15;RS;7084;-23964.11672760436;7084;75.0;227.0;69.0;658.0;3.0
2023-03-15;TW;1068;-39.22335462629317;1068;4.0;16.0;7.0;14.0;0.0
2023-03-15;UP;4487;-12998.328654100524;4487;31.0;97.0;67.0;497.0;1.0
2023-03-15;US;45332;-89410.70791608888;45332;398.0;2607.0;753.0;2364.0;1.0
2023-03-16;GM;2010;-3642.9179675454657;2010;42.0;88.0;19.0;100.0;1.0
2023-03-16;IS;3760;-13661.562673599652;3760;129.0;148.0;74.0;435.0;8.0
2023-03-16;NI;3494;-3823.2927120879954;3494;25.0;110.0;31.0;170.0;2.0
2023-03-16;PK;1977;-6016.734343448893;1977;47.0;161.0;59.0;179.0;3.0
2023-03-16;RS;6553;-19909.11046667942;6553;27.0;255.0;85.0;470.0;7.0
2023-03-16;TW;793;-500.73240667521475;793;4.0;16.0;7.0;21.0;0.0
2023-03-16;UP;4479;-12116.409595351495;4479;13.0;120.0;56.0;400.0;0.0
2023-03-16;US;42598;-90046.57259718073;42598;283.0;2770.0;612.0;2518.0;10.0
2023-03-17;GM;1320;-2263.778477875491;1320;21.0;63.0;15.0;60.0;0.0
2023-03-17;IS;2341;-8514.273769944743;2341;78.0;68.0;76.0;293.0;11.0
2023-03-17;NI;3274;-5523.703222426211;3274;36.0;125.0;60.0;220.0;0.0
2023-03-17;PK;1994;-4729.068140906982;1994;26.0;158.0;30.0;139.0;0.0
2023-03-17;RS;7237;-25445.283320428305;7237;27.0;397.0;144.0;431.0;6.0
2023-03-17;TW;669;-480.788839277016;669;6.0;14.0;3.0;16.0;0.0
2023-03-17;UP;5815;-20063.79155726727;5815;17.0;295.0;141.0;393.0;2.0
2023-03-17;US;41160;-84338.70783172;41160;331.0;2525.0;582.0;2203.0;3.0
2023-03-18;GM;968;-1579.3784956952234;968;14.0;22.0;10.0;34.0;0.0
2023-03-18;IS;1940;-7533.243938947372;1940;80.0;88.0;62.0;253.0;1.0
2023-03-18;NI;3291;-5104.94034660427;3291;13.0;198.0;58.0;176.0;0.0
2023-03-18;PK;2009;-6112.954074076005;2009;25.0;192.0;67.0;199.0;0.0
2023-03-18;RS;5297;-20180.638038174555;5297;46.0;301.0;103.0;291.0;2.0
2023-03-18;TW;460;-877.0729910741479;460;7.0;19.0;2.0;7.0;0.0
2023-03-18;UP;4233;-15838.815836688707;4233;17.0;213.0;86.0;350.0;1.0
2023-03-18;US;25268;-60561.231652801565;25268;240.0;1781.0;378.0;1317.0;2.0
2023-03-19;GM;851;-1432.5247876505373;851;15.0;39.0;7.0;35.0;0.0
2023-03-19;IS;3157;-14025.489224600116;3157;115.0;118.0;81.0;542.0;2.0
2023-03-19;NI;2765;-6312.00124184995;2765;30.0;267.0;72.0;191.0;0.0
2023-03-19;PK;1845;-6272.19823030023;1845;45.0;184.0;77.0;178.0;0.0
2023-03-19;RS;4657;-15848.481093515851;4657;48.0;220.0;68.0;324.0;3.0
2023-03-19;TW;470;-714.2063025982175;470;1.0;7.0;0.0;4.0;0.0
2023-03-19;UP;3665;-12096.261399303095;3665;17.0;130.0;62.0;342.0;1.0
2023-03-19;US;18987;-41690.87416733936;18987;248.0;1152.0;248.0;1116.0;4.0
2023-03-20;GM;1184;-2137.6310988287314;1184;12.0;74.0;25.0;46.0;0.0
2023-03-20;IS;3600;-13787.04847124028;3600;66.0;137.0;70.0;455.0;6.0
2023-03-20;NI;2887;-3205.9653216807737;2887;73.0;154.0;35.0;156.0;3.0
2023-03-20;PK;2062;-6831.972351694859;2062;24.0;205.0;73.0;191.0;2.0
2023-03-20;RS;6608;-17660.053705639373;6608;30.0;285.0;80.0;374.0;2.0
2023-03-20;TW;877;-316.9487116864914;877;8.0;20.0;4.0;4.0;0.0
2023-03-20;UP;5390;-13672.686983543426;5390;14.0;198.0;70.0;322.0;5.0
2023-03-20;US;35869;-79828.39374387912;35869;426.0;2315.0;637.0;1878.0;10.0
2023-03-21;GM;1415;-2303.364978702531;1415;8.0;89.0;25.0;54.0;0.0
2023-03-21;IS;3922;-13363.85483939808;3922;86.0;187.0;86.0;373.0;12.0
2023-03-21;NI;2785;-2862.492409054621;2785;25.0;162.0;33.0;102.0;0.0
2023-03-21;PK;2169;-5806.188130217467;2169;31.0;130.0;46.0;255.0;4.0
2023-03-21;RS;6996;-17955.008996492794;6996;33.0;189.0;93.0;541.0;0.0
2023-03-21;TW;939;-645.0704051454924;939;7.0;15.0;2.0;13.0;0.0
2023-03-21;UP;5967;-14831.35012928;5967;21.0;131.0;68.0;447.0;0.0
2023-03-21;US;38135;-88618.79072971376;38135;454.0;2809.0;568.0;2137.0;4.0
2023-03-22;GM;1064;-992.3564547256194;1064;17.0;29.0;8.0;48.0;0.0
2023-03-22;IS;2210;-6466.891356503455;2210;65.0;63.0;29.0;255.0;8.0
2023-03-22;NI;864;-734.729977561477;864;12.0;46.0;9.0;39.0;0.0
2023-03-22;PK;732;-1944.5421665131237;732;6.0;22.0;16.0;90.0;0.0
2023-03-22;RS;4362;-11841.370888991778;4362;20.0;160.0;45.0;351.0;0.0
2023-03-22;TW;600;-821.395553408659;600;2.0;9.0;1.0;22.0;0.0
2023-03-22;UP;3486;-9221.04181151171;3486;13.0;60.0;48.0;334.0;1.0
2023-03-22;US;25684;-48086.46140870968;25684;265.0;1523.0;400.0;1388.0;6.0
2023-03-23;GM;1582;-1921.0631492518285;1582;19.0;70.0;12.0;56.0;0.0
2023-03-23;IS;3423;-12308.95918492405;3423;149.0;141.0;42.0;347.0;5.0
2023-03-23;NI;2104;-2501.706025998318;2104;21.0;190.0;12.0;42.0;0.0
2023-03-23;PK;876;-1798.872815117233;876;9.0;56.0;29.0;66.0;0.0
2023-03-23;RS;5097;-14219.029882966075;5097;28.0;244.0;95.0;336.0;17.0
2023-03-23;TW;670;-450.4895837550651;670;2.0;11.0;12.0;7.0;0.0
2023-03-23;UP;4324;-11382.311181256651;4324;13.0;108.0;96.0;347.0;15.0
2023-03-23;US;41240;-86802.7394558918;41240;368.0;2875.0;649.0;2611.0;10.0
2023-03-24;GM;3712;-6765.689025076604;3712;76.0;127.0;27.0;138.0;2.0
2023-03-24;IS;5944;-21786.124946489526;5944;347.0;243.0;64.0;432.0;22.0
2023-03-24;NI;4902;-6450.547517118683;4902;41.0;304.0;56.0;135.0;0.0
2023-03-24;PK;2632;-7924.099575223885;2632;24.0;187.0;69.0;212.0;2.0
2023-03-24;RS;10082;-33312.54981568885;10082;69.0;482.0;259.0;897.0;21.0
2023-03-24;TW;932;-606.863072336623;932;5.0;16.0;3.0;29.0;0.0
2023-03-24;UP;7791;-24063.51934582418;7791;27.0;258.0;222.0;858.0;13.0
2023-03-24;US;75765;-162783.87900969802;75765;770.0;4981.0;1098.0;4711.0;8.0
2023-03-25;GM;2200;-4578.850890565645;2200;35.0;93.0;27.0;70.0;2.0
2023-03-25;IS;3514;-12477.509386011428;3514;196.0;82.0;101.0;337.0;6.0
2023-03-25;NI;3282;-4645.67351114262;3282;35.0;140.0;70.0;175.0;0.0
2023-03-25;PK;2464;-7511.794496542242;2464;49.0;234.0;61.0;186.0;1.0
2023-03-25;RS;6745;-22729.725714632652;6745;39.0;332.0;292.0;612.0;28.0
2023-03-25;TW;939;-315.335033950423;939;4.0;15.0;1.0;19.0;0.0
2023-03-25;UP;4916;-16282.143967568887;4916;20.0;147.0;244.0;515.0;22.0
2023-03-25;US;45591;-99216.19201057887;45591;454.0;2886.0;656.0;2957.0;9.0
2023-03-26;GM;1624;-2293.0759693471778;1624;21.0;72.0;21.0;53.0;1.0
2023-03-26;IS;4579;-14890.361402666464;4579;206.0;161.0;92.0;424.0;6.0
2023-03-26;NI;3925;-4992.494718269968;3925;30.0;245.0;32.0;174.0;0.0
2023-03-26;PK;2011;-6812.608970311306;2011;24.0;174.0;28.0;187.0;1.0
2023-03-26;RS;6151;-20669.193966652165;6151;68.0;244.0;175.0;505.0;8.0
2023-03-26;TW;1666;206.05808822251447;1666;3.0;15.0;6.0;5.0;0.0
2023-03-26;UP;4543;-14888.263643484068;4543;30.0;119.0;134.0;449.0;7.0
2023-03-26;US;34368;-73359.48361861297;34368;451.0;2090.0;485.0;2010.0;7.0
2023-03-27;GM;2932;-4844.314047065689;2932;20.0;92.0;20.0;125.0;0.0
2023-03-27;IS;7262;-26134.843497102007;7262;609.0;176.0;65.0;404.0;15.0
2023-03-27;NI;5222;-8248.40323346173;5222;51.0;355.0;87.0;213.0;1.0
2023-03-27;PK;2602;-7105.807633157802;2602;32.0;213.0;50.0;171.0;3.0
2023-03-27;RS;8991;-28089.458005981414;8991;48.0;381.0;224.0;750.0;4.0
2023-03-27;TW;2115;-69.49746975045545;2115;8.0;12.0;2.0;38.0;0.0
2023-03-27;UP;7184;-20073.88612126748;7184;42.0;166.0;220.0;630.0;4.0
2023-03-27;US;57649;-120837.6627330378;57649;620.0;3385.0;956.0;4226.0;24.0
2023-03-28;GM;3260;-3865.616962118557;3260;26.0;86.0;19.0;165.0;1.0
2023-03-28;IS;6233;-21265.08413120906;6233;405.0;253.0;72.0;432.0;24.0
2023-03-28;NI;5055;-8504.449440810768;5055;55.0;310.0;79.0;220.0;4.0
2023-03-28;PK;2699;-6289.795085096145;2699;33.0;173.0;41.0;199.0;0.0
2023-03-28;RS;9308;-28463.205021686044;9308;41.0;387.0;189.0;887.0;3.0
2023-03-28;TW;1750;-717.8701418083413;1750;9.0;15.0;1.0;49.0;0.0
2023-03-28;UP;7851;-22514.267943987514;7851;34.0;246.0;203.0;778.0;0.0
2023-03-28;US;66760;-153760.58408852038;66760;505.0;4106.0;1053.0;5562.0;38.0
2023-03-29;GM;3900;-132.7900710194698;3900;43.0;93.0;10.0;132.0;1.0
2023-03-29;IS;6836;-17806.014354209256;6836;300.0;216.0;90.0;490.0;13.0
2023-03-29;NI;4122;-2872.7609566293595;4122;41.0;174.0;91.0;134.0;1.0
2023-03-29;PK;2948;-6819.786207768289;2948;48.0;200.0;68.0;155.0;2.0
2023-03-29;RS;9485;-27123.64764941638;9485;39.0;468.0;175.0;806.0;0.0
2023-03-29;TW;2880;-3836.612659725429;2880;4.0;15.0;7.0;43.0;0.0
2023-03-29;UP;7923;-20149.246988585008;7923;41.0;253.0;129.0;687.0;0.0
2023-03-29;US;73676;-163229.76135703604;73676;651.0;4349.0;1119.0;5622.0;20.0
2023-03-30;GM;3861;-1132.7684937068154;3861;23.0;114.0;19.0;129.0;0.0
2023-03-30;IS;5605;-15333.93944541896;5605;186.0;216.0;81.0;405.0;18.0
2023-03-30;NI;4502;-6005.513746286084;4502;34.0;254.0;75.0;167.0;0.0
2023-03-30;PK;2582;-7353.856704213421;2582;36.0;137.0;57.0;239.0;0.0
2023-03-30;RS;11077;-37924.77729860062;11077;70.0;1045.0;148.0;687.0;4.0
2023-03-30;TW;3192;-4135.831404295964;3192;12.0;26.0;6.0;30.0;0.0
2023-03-30;UP;7020;-19421.999859901065;7020;55.0;314.0;97.0;603.0;2.0
2023-03-30;US;73351;-165404.05219412976;73351;563.0;4842.0;1194.0;4819.0;9.0
2023-03-31;GM;3126;-2905.947760250591;3126;25.0;67.0;22.0;132.0;2.0
2023-03-31;IS;4614;-13687.233956607968;4614;153.0;209.0;87.0;405.0;17.0
2023-03-31;NI;3842;-5832.531167109781;3842;43.0;262.0;49.0;149.0;0.0
2023-03-31;PK;2325;-6632.912950911227;2325;48.0;134.0;53.0;258.0;0.0
2023-03-31;RS;9345;-34757.482730459684;9345;62.0;741.0;131.0;625.0;13.0
2023-03-31;TW;2308;-2577.2736748039138;2308;15.0;23.0;0.0;57.0;0.0
2023-03-31;UP;6210;-19226.011842616273;6210;31.0;221.0;93.0;542.0;3.0
2023-03-31;US;71866;-186036.0176420794;71866;601.0;5800.0;1017.0;4356.0;25.0
2023-04-01;GM;1648;-684.9756012287105;1648;15.0;58.0;9.0;64.0;0.0
2023-04-01;IS;2543;-8137.533688157162;2543;124.0;149.0;34.0;297.0;4.0
2023-04-01;NI;2889;-3460.12561047375;2889;45.0;188.0;81.0;137.0;0.0
2023-04-01;PK;2208;-8837.376306098335;2208;48.0;138.0;62.0;392.0;0.0
2023-04-01;RS;5385;-19939.73722408006;5385;26.0;335.0;95.0;465.0;8.0
2023-04-01;TW;1162;-766.9845396915332;1162;6.0;16.0;1.0;23.0;2.0
2023-04-01;UP;3792;-11905.262267748643;3792;19.0;145.0;72.0;359.0;5.0
2023-04-01;US;45193;-99968.82889549911;45193;382.0;2991.0;602.0;2903.0;2.0
2023-04-02;GM;1520;-1291.373536953585;1520;40.0;67.0;16.0;77.0;0.0
2023-04-02;IS;3955;-14000.132999324594;3955;141.0;158.0;101.0;514.0;9.0
2023-04-02;NI;3212;-5221.272826733214;3212;34.0;210.0;44.0;225.0;0.0
2023-04-02;PK;1983;-6325.243174778354;1983;27.0;117.0;21.0;224.0;0.0
2023-04-02;RS;6101;-24083.34624682657;6101;29.0;458.0;144.0;665.0;0.0
2023-04-02;TW;1148;-953.3045365451596;1148;0.0;20.0;5.0;9.0;0.0
2023-04-02;UP;3648;-14074.965198298154;3648;27.0;157.0;76.0;547.0;6.0
2023-04-02;US;31225;-74555.7988186485;31225;210.0;2213.0;433.0;2269.0;4.0
2023-04-03;GM;2555;-2178.2576674259876;2555;12.0;102.0;16.0;84.0;0.0
2023-04-03;IS;5468;-18942.762263544155;5468;130.0;265.0;141.0;809.0;7.0
2023-04-03;NI;4282;-8045.481478404397;4282;33.0;239.0;73.0;329.0;0.0
2023-04-03;PK;2156;-4411.939046701668;2156;20.0;102.0;29.0;124.0;0.0
2023-04-03;RS;10874;-43736.44887887126;10874;127.0;862.0;308.0;1134.0;0.0
2023-04-03;TW;1993;-1587.5486920210246;1993;2.0;20.0;0.0;34.0;0.0
2023-04-03;UP;7804;-29262.98934016947;7804;76.0;445.0;215.0;872.0;0.0
2023-04-03;US;56643;-118864.40661233712;56643;444.0;3532.0;771.0;3646.0;6.0
2023-04-04;GM;2802;-3411.7491868376246;2802;13.0;98.0;28.0;135.0;0.0
2023-04-04;IS;5459;-19215.945681540634;5459;123.0;238.0;160.0;915.0;5.0
2023-04-04;NI;4460;-9961.798918231418;4460;42.0;248.0;155.0;284.0;0.0
2023-04-04;PK;2233;-6153.994454082461;2233;38.0;90.0;29.0;187.0;0.0
2023-04-04;RS;10242;-33711.30365211795;10242;70.0;593.0;192.0;841.0;15.0
2023-04-04;TW;2415;-2711.9664476868643;2415;2.0;16.0;1.0;43.0;0.0
2023-04-04;UP;6799;-18841.20745259449;6799;43.0;271.0;137.0;593.0;13.0
2023-04-04;US;68023;-168637.90125446476;68023;755.0;4856.0;1044.0;3922.0;13.0
2023-04-05;GM;2304;-2292.1096674822493;2304;20.0;107.0;24.0;109.0;1.0
2023-04-05;IS;6883;-35069.44603147539;6883;111.0;296.0;186.0;1258.0;6.0
2023-04-05;NI;4683;-8977.139808396894;4683;26.0;255.0;109.0;205.0;0.0
2023-04-05;PK;2158;-7623.472372920321;2158;24.0;139.0;44.0;224.0;0.0
2023-04-05;RS;9858;-29779.73675055224;9858;49.0;539.0;175.0;533.0;10.0
2023-04-05;TW;4565;-3548.5712640533247;4565;22.0;19.0;12.0;73.0;0.0
2023-04-05;UP;7775;-17224.757495916838;7775;37.0;216.0;131.0;416.0;1.0
2023-04-05;US;72179;-163859.17778934655;72179;636.0;5035.0;1040.0;3817.0;5.0
2023-04-06;GM;2016;-2821.383811856836;2016;26.0;90.0;20.0;117.0;1.0
2023-04-06;IS;6626;-33536.00299432357;6626;125.0;178.0;140.0;1635.0;9.0
2023-04-06;NI;4216;-6680.6036796639855;4216;26.0;237.0;78.0;210.0;2.0
2023-04-06;PK;2447;-4915.996506605818;2447;17.0;133.0;56.0;181.0;7.0
2023-04-06;RS;8879;-25007.016276173475;8879;36.0;499.0;152.0;684.0;7.0
2023-04-06;TW;5100;-3985.4904419008226;5100;33.0;33.0;11.0;77.0;1.0
2023-04-06;UP;6750;-15984.255500387011;6750;30.0;213.0;149.0;537.0;3.0
2023-04-06;US;67945;-141644.4128720852;67945;507.0;4357.0;1080.0;4090.0;18.0
2023-04-07;GM;1672;-2425.0785934536234;1672;20.0;52.0;15.0;81.0;0.0
2023-04-07;IS;8238;-49633.753038059505;8238;168.0;213.0;176.0;2479.0;10.0
2023-04-07;NI;3897;-5997.015361068209;3897;32.0;126.0;112.0;307.0;0.0
2023-04-07;PK;2338;-5965.067936898555;2338;26.0;189.0;41.0;158.0;0.0
2023-04-07;RS;7804;-24483.38601267433;7804;59.0;457.0;81.0;618.0;0.0
2023-04-07;TW;3596;-5779.648553522229;3596;28.0;46.0;2.0;54.0;0.0
2023-04-07;UP;5836;-14164.530948197877;5836;43.0;163.0;77.0;637.0;0.0
2023-04-07;US;60349;-135722.13579871983;60349;376.0;4026.0;952.0;3808.0;20.0
2023-04-08;GM;1105;-2553.8332958293176;1105;22.0;56.0;4.0;58.0;0.0
2023-04-08;IS;5746;-33361.60712285136;5746;149.0;149.0;176.0;1736.0;0.0
2023-04-08;NI;2971;-5975.677312139417;2971;22.0;82.0;106.0;326.0;0.0
2023-04-08;PK;2183;-6322.28124899025;2183;18.0;158.0;31.0;197.0;7.0
2023-04-08;RS;5711;-20382.60523891139;5711;59.0;301.0;65.0;535.0;0.0
2023-04-08;TW;3347;-5648.627184215109;3347;21.0;27.0;1.0;170.0;0.0
2023-04-08;UP;4344;-13445.9464191432;4344;58.0;149.0;34.0;486.0;0.0
2023-04-08;US;37250;-80541.83270621434;37250;297.0;2222.0;527.0;2354.0;11.0
2023-04-09;GM;1264;-3320.260231154806;1264;10.0;79.0;12.0;90.0;0.0
2023-04-09;IS;6646;-30897.20385064313;6646;123.0;235.0;149.0;1861.0;8.0
2023-04-09;NI;3256;-3733.601711414404;3256;22.0;256.0;52.0;216.0;0.0
2023-04-09;PK;2246;-5858.861045418594;2246;13.0;163.0;22.0;267.0;3.0
2023-04-09;RS;3886;-11950.898502457876;3886;46.0;249.0;55.0;435.0;0.0
2023-04-09;TW;2414;-4188.314593339292;2414;7.0;10.0;1.0;193.0;0.0
2023-04-09;UP;3192;-9904.794311551002;3192;22.0;116.0;40.0;393.0;0.0
2023-04-09;US;26840;-56091.52585804026;26840;194.0;1557.0;349.0;1931.0;6.0
2023-04-10;GM;1370;-2686.440050074947;1370;9.0;75.0;19.0;76.0;0.0
2023-04-10;IS;6791;-30483.3642075425;6791;176.0;199.0;152.0;2039.0;9.0
2023-04-10;NI;4020;-5769.395284317755;4020;20.0;212.0;173.0;248.0;0.0
2023-04-10;PK;2427;-6321.125071594168;2427;32.0;113.0;66.0;283.0;1.0
2023-04-10;RS;7419;-23475.692701399643;7419;44.0;344.0;185.0;700.0;7.0
2023-04-10;TW;3568;-7548.31063462842;3568;17.0;23.0;7.0;319.0;0.0
2023-04-10;UP;5945;-17291.845752710848;5945;37.0;156.0;135.0;782.0;7.0
2023-04-10;US;51991;-111941.6553944491;51991;326.0;3230.0;754.0;3991.0;3.0
2023-04-11;GM;1676;-2767.7556665148745;1676;22.0;78.0;6.0;91.0;0.0
2023-04-11;IS;5556;-25242.130676801928;5556;105.0;182.0;104.0;1342.0;12.0
2023-04-11;NI;4012;-6560.784825330904;4012;36.0;203.0;137.0;185.0;4.0
2023-04-11;PK;2519;-6616.06870399551;2519;33.0;129.0;40.0;251.0;0.0
2023-04-11;RS;7637;-26295.17280055234;7637;35.0;369.0;145.0;646.0;2.0
2023-04-11;TW;3011;-5798.2155529309675;3011;13.0;28.0;23.0;234.0;0.0
2023-04-11;UP;6213;-16905.396275517596;6213;36.0;127.0;155.0;582.0;2.0
2023-04-11;US;63661;-141052.08957955896;63661;435.0;3600.0;974.0;4893.0;5.0
2023-04-12;GM;2368;-3287.751751061677;2368;29.0;133.0;13.0;99.0;0.0
2023-04-12;IS;3316;-13136.264127314644;3316;95.0;149.0;41.0;663.0;17.0
2023-04-12;NI;4268;-6881.964295345157;4268;19.0;245.0;79.0;201.0;0.0
2023-04-12;PK;2473;-5305.177960778181;2473;28.0;128.0;28.0;208.0;4.0
2023-04-12;RS;7784;-25744.459255102534;7784;45.0;433.0;158.0;618.0;1.0
2023-04-12;TW;2801;-5372.9035717622855;2801;20.0;57.0;8.0;173.0;0.0
2023-04-12;UP;7005;-17975.536738995568;7005;49.0;209.0;165.0;527.0;3.0
2023-04-12;US;67748;-132055.9078272738;67748;395.0;3982.0;989.0;4445.0;12.0
2023-04-13;GM;2428;-3209.096883025556;2428;9.0;74.0;8.0;73.0;2.0
2023-04-13;IS;3908;-13236.718085299994;3908;97.0;165.0;84.0;548.0;10.0
2023-04-13;NI;3820;-7496.848978548233;3820;32.0;194.0;109.0;222.0;0.0
2023-04-13;PK;3059;-6814.191544882981;3059;35.0;178.0;43.0;233.0;1.0
2023-04-13;RS;8252;-27031.05191235965;8252;44.0;440.0;162.0;578.0;4.0
2023-04-13;TW;1753;-2778.962557241308;1753;15.0;49.0;4.0;86.0;0.0
2023-04-13;UP;7310;-19688.69372377726;7310;22.0;265.0;130.0;522.0;5.0
2023-04-13;US;68564;-137971.2625203437;68564;449.0;4174.0;1094.0;4225.0;21.0
2023-04-14;GM;2505;-4327.9371686057575;2505;16.0;81.0;24.0;108.0;0.0
2023-04-14;IS;3752;-13389.243703179063;3752;98.0;151.0;67.0;553.0;7.0
2023-04-14;NI;3792;-5226.892841320387;3792;21.0;166.0;129.0;143.0;0.0
2023-04-14;PK;2922;-5860.392573687183;2922;29.0;125.0;33.0;210.0;0.0
2023-04-14;RS;8384;-26696.665476337395;8384;38.0;472.0;135.0;557.0;3.0
2023-04-14;TW;1651;-3003.72087027528;1651;5.0;26.0;5.0;64.0;0.0
2023-04-14;UP;7533;-19841.3490149872;7533;43.0;350.0;148.0;547.0;3.0
2023-04-14;US;65351;-144262.06527887957;65351;380.0;4840.0;1031.0;4199.0;10.0
2023-04-15;GM;1429;-2753.3855994016976;1429;22.0;45.0;8.0;45.0;0.0
2023-04-15;IS;2699;-8729.357709633232;2699;112.0;102.0;47.0;335.0;7.0
2023-04-15;NI;2719;-4746.89079208346;2719;13.0;162.0;74.0;164.0;0.0
2023-04-15;PK;2110;-4632.385403575378;2110;19.0;145.0;35.0;170.0;0.0
2023-04-15;RS;4461;-16203.928416187431;4461;28.0;257.0;77.0;497.0;1.0
2023-04-15;TW;1135;-1364.901762069676;1135;13.0;17.0;3.0;38.0;0.0
2023-04-15;UP;3783;-11000.192091590628;3783;27.0;152.0;67.0;397.0;2.0
2023-04-15;US;37980;-75762.90755918635;37980;236.0;2603.0;544.0;2498.0;1.0
2023-04-16;GM;1207;-1823.263419290162;1207;10.0;43.0;0.0;42.0;0.0
2023-04-16;IS;3249;-10678.767296958536;3249;109.0;124.0;118.0;488.0;6.0
2023-04-16;NI;3294;-5838.876184924786;3294;21.0;268.0;69.0;197.0;6.0
2023-04-16;PK;1807;-4979.552049996314;1807;15.0;122.0;41.0;194.0;0.0
2023-04-16;RS;4230;-12168.82701276252;4230;37.0;178.0;78.0;488.0;0.0
2023-04-16;TW;1050;-1691.0816432329154;1050;4.0;7.0;1.0;43.0;0.0
2023-04-16;UP;4238;-11724.956562051528;4238;23.0;147.0;73.0;519.0;0.0
2023-04-16;US;27302;-58623.00347571119;27302;192.0;1492.0;353.0;2356.0;1.0
2023-04-17;GM;2417;-3288.906085877482;2417;36.0;86.0;17.0;72.0;4.0
2023-04-17;IS;4316;-11479.518312492592;4316;94.0;183.0;94.0;431.0;17.0
2023-04-17;NI;4069;-8340.298907281842;4069;52.0;262.0;127.0;228.0;3.0
2023-04-17;PK;2529;-9090.712163009606;2529;37.0;181.0;58.0;218.0;0.0
2023-04-17;RS;8977;-32120.53546547793;8977;88.0;617.0;100.0;612.0;0.0
2023-04-17;TW;1980;-3090.342482705625;1980;22.0;25.0;8.0;71.0;0.0
2023-04-17;UP;6476;-21251.52277529449;6476;71.0;391.0;71.0;521.0;3.0
2023-04-17;US;52935;-116287.60483182104;52935;408.0;3176.0;903.0;4073.0;10.0
2023-04-18;GM;2571;-3672.9105033745104;2571;19.0;120.0;24.0;87.0;0.0
2023-04-18;IS;4818;-12905.733130051389;4818;80.0;198.0;97.0;690.0;3.0
2023-04-18;NI;4196;-8313.6067813921;4196;34.0;230.0;118.0;228.0;1.0
2023-04-18;PK;2387;-7539.723341511043;2387;44.0;130.0;45.0;206.0;0.0
2023-04-18;RS;10371;-34327.86624572028;10371;78.0;571.0;151.0;523.0;0.0
2023-04-18;TW;1458;-2557.025997708083;1458;5.0;38.0;7.0;57.0;0.0
2023-04-18;UP;7328;-21681.753692333685;7328;53.0;251.0;88.0;470.0;0.0
